FID,Search_Center,tweet_id,tweet_datetime,tweet_keyword,text,user_name,user_id,to_user,to_user_id,in_reply_to_tweet_id,lang,location,geo,tweet_datetime_local,lng,lat,accuracy
9130,San_Diego,276771698597036032,12/6/2012 19:34,Ford Fusion,Did you know the all new Fusion can park itself and can detect unwanted lane changes? This is awesome!... http://t.co/CExd5Ll8,SDCountyFord,126455124,,,,en,"San Diego, CA",,12/6/2012 11:34,-99.821927,20.6886441,6
9131,San_Diego,276345213084106754,12/5/2012 15:20,Ford Fusion,"This Saturday on the cover of Wheels: Automotive Alchemy - the Ford Fusion.

http://t.co/3AflKtqx http://t.co/gtdqc0F0",MaynardsGarage,175166763,,,,en,"San Diego, Calif.",,12/5/2012 7:20,-99.821927,20.6886441,6
9132,San_Diego,276038025128058880,12/4/2012 18:59,Ford Fusion,"RT @Mossy_Ford: Who loves the new Fusion?
http://t.co/gNhfjHPd",MisterMossy,206770228,,,,en,Pacific Beach,,12/4/2012 10:59,-117.2382163,32.806374,4
9133,San_Diego,276037867669688320,12/4/2012 18:58,Ford Fusion,"Who loves the new Fusion?
http://t.co/gNhfjHPd",Mossy_Ford,97778357,,,,en,San Diego,,12/4/2012 10:58,-99.821927,20.6886441,6
9134,San_Diego,275955283296133120,12/4/2012 13:30,Ford Fusion,All Eyez on Ford: Tupac Shakur poetry used to market Fusion http://t.co/XWLArttV,pamarieann,69608969,,,,en,"San Diego, California",,12/4/2012 5:30,-99.821927,20.6886441,6
9135,San_Diego,275955282654420994,12/4/2012 13:30,Ford Fusion,All Eyez on Ford: Tupac Shakur poetry used to market Fusion http://t.co/qSynUhk4,msmarieaquino,91141463,,,,en,"San Diego, CA",,12/4/2012 5:30,-99.821927,20.6886441,6
9136,San_Diego,275955281748447233,12/4/2012 13:30,Ford Fusion,All Eyez on Ford: Tupac Shakur poetry used to market Fusion http://t.co/OBkP2JzO,mrmarkaquino,104620296,,,,en,"San Diego, CA",,12/4/2012 5:30,-99.821927,20.6886441,6
9920,Dallas,276770813766664192,12/6/2012 19:31,Ford Fusion,"Tests show Ford Fusion, C-Max hybrids don't live up to 47-mpg claims: Ford has been making some eye-opening clai... http://t.co/5zKA280U",OpenRoadLending,110522630,,,,en,"Irving, TX",,12/6/2012 13:31,-96.9488945,32.8140177,4
9921,Dallas,278568579396415489,12/11/2012 18:34,Ford Fusion,"Official: Ford details how it will fix recalled fire-risk 2013 Escape and Fusion models: Filed under: Sedan, Gov... http://t.co/ISTShdSd",wwCannonTX,224679747,,,,en,"Dallas, TX",,12/11/2012 12:34,-96.8004511,32.7801399,4
9922,Dallas,278532688711925761,12/11/2012 16:12,Ford Fusion,2013 Ford Fusion: The Car Connections Best Car To Buy 2013: The Fusion earned the highest rating of... http://t.co/65GclGzM #dallas #news,DallasTX_News,381533090,,,,en,"Dallas, TX",,12/11/2012 10:12,-96.8004511,32.7801399,4
9923,Dallas,278523520777060353,12/11/2012 15:35,Ford Fusion,"Ford blames software glitch for Fusion, Escape recall http://t.co/rapElPg6 $F #Cars",CraigsCollision,118580140,,,,en,"Grapevine, TX 76051",,12/11/2012 9:35,-97.0780654,32.9342919,4
9924,Dallas,278512718225489921,12/11/2012 14:53,Ford Fusion,"gotta know the scoop Ford Escape, Fusion get software fix: Update will prevent fire in 1.6-liter EcoBoost engine... http://t.co/CmhsJlBM",PatCarSavings,41496818,,,,en,Dallas,,12/11/2012 8:53,-96.8004511,32.7801399,4
9925,Dallas,278487302672633856,12/11/2012 13:12,Ford Fusion,Ford details how it will fix recalled fire-risk 2013 Escape and Fusion models http://t.co/mRK4as0X,DPete4,44064925,,,,en,DFW Texas,,12/11/2012 7:12,-97.0406533,32.8974493,9
9926,Dallas,278485139334516736,12/11/2012 13:03,Ford Fusion,"Official: Ford details how it will fix recalled fire-risk 2013 Escape and Fusion models: Filed under: Sedan, Gov... http://t.co/8TdMz2fw",OpenRoadLending,110522630,,,,en,"Irving, TX",,12/11/2012 7:03,-96.9488945,32.8140177,4
9927,Dallas,278293973951455233,12/11/2012 0:23,Ford Fusion,"Ford Announces Fix for Fire Risk in 2013 Ford Escape, Fusion:  http://t.co/bhoEv9D4",OpenRoadLending,110522630,,,,en,"Irving, TX",,12/10/2012 18:23,-96.9488945,32.8140177,4
9928,Dallas,278268241577656321,12/10/2012 22:41,Ford Fusion,"Ford says it has fix for Escape, Fusion models with fire problem  Los Angeles Times http://t.co/QoZMyA3d",JohnHortoney,420015637,,,,en,"Dallas,Texas",,12/10/2012 16:41,-96.8004511,32.7801399,4
9929,Dallas,278261746647584768,12/10/2012 22:15,Ford Fusion,"Ford says it has software fix for Escape, Fusion engine fire issues: Ford Motor Co. said it will fix nearly 90,0... http://t.co/h4ulPWH6",DPete4,44064925,,,,en,DFW Texas,,12/10/2012 16:15,-97.0406533,32.8974493,9
9930,Dallas,278259615681093632,12/10/2012 22:07,Ford Fusion,EPA to Review Ford Fusion and C-MAX Hybrids After Consumer Reports MPG Findings: Ford has been making a lot of ... http://t.co/aKKwx0vr,OpenRoadLending,110522630,,,,en,"Irving, TX",,12/10/2012 16:07,-96.9488945,32.8140177,4
